iteration,island,phase,program_id,n_lags,n_extra,score,spec
45,1,evolve,ef883312,6,7,0.5051288548856974,"{""n_lags"": 6, ""extra_terms"": [{""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 0, ""lag_z"": 5, ""z_idx"": 1}}, {""term_type"": ""z_cube"", ""params"": {""lag"": 2, ""z_idx"": 3}}, {""term_type"": ""cross_inc"", ""params"": {""lag1"": 1, ""lag2"": 1}}, {""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 0, ""lag_z"": 5, ""z_idx"": 1}}, {""term_type"": ""inc_diff"", ""params"": {""lag1"": 0, ""lag2"": 4}}, {""term_type"": ""z_cube"", ""params"": {""lag"": 2, ""z_idx"": 3}}, {""term_type"": ""cross_inc"", ""params"": {""lag1"": 1, ""lag2"": 1}}]}"
45,2,evolve,e4c4beca,6,5,0.6423285380005836,"{""n_lags"": 6, ""extra_terms"": [{""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 0, ""lag_z"": 5, ""z_idx"": 1}}, {""term_type"": ""seasonal"", ""params"": {""use_cos"": 1}}, {""term_type"": ""cross_inc"", ""params"": {""lag1"": 2, ""lag2"": 1}}, {""term_type"": ""seasonal"", ""params"": {""use_cos"": 1}}, {""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 5, ""lag_z"": 5, ""z_idx"": 3}}]}"
45,3,evolve,52bd6a06,6,4,0.6404171474277973,"{""n_lags"": 6, ""extra_terms"": [{""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 0, ""lag_z"": 5, ""z_idx"": 1}}, {""term_type"": ""seasonal"", ""params"": {""use_cos"": 1}}, {""term_type"": ""cross_inc"", ""params"": {""lag1"": 0, ""lag2"": 1}}, {""term_type"": ""seasonal"", ""params"": {""use_cos"": 1}}]}"
46,0,evolve,2b94b6c0,6,7,0.5684627536684275,"{""n_lags"": 6, ""extra_terms"": [{""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 0, ""lag_z"": 5, ""z_idx"": 1}}, {""term_type"": ""seasonal"", ""params"": {""use_cos"": 1}}, {""term_type"": ""cross_inc"", ""params"": {""lag1"": 1, ""lag2"": 1}}, {""term_type"": ""inc_diff"", ""params"": {""lag1"": 3, ""lag2"": 1}}, {""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 0, ""lag_z"": 5, ""z_idx"": 1}}, {""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 2, ""lag_z"": 6, ""z_idx"": 3}}, {""term_type"": ""inc_pow"", ""params"": {""lag"": 2, ""power"": 2}}]}"
46,1,evolve,41d92313,7,4,0.6339174099266529,"{""n_lags"": 7, ""extra_terms"": [{""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 0, ""lag_z"": 5, ""z_idx"": 1}}, {""term_type"": ""seasonal"", ""params"": {""use_cos"": 1}}, {""term_type"": ""cross_inc"", ""params"": {""lag1"": 1, ""lag2"": 1}}, {""term_type"": ""seasonal"", ""params"": {""use_cos"": 1}}]}"
46,2,evolve,2e85ef3f,6,6,0.6464146971702576,"{""n_lags"": 6, ""extra_terms"": [{""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 0, ""lag_z"": 5, ""z_idx"": 1}}, {""term_type"": ""seasonal"", ""params"": {""use_cos"": 1}}, {""term_type"": ""cross_inc"", ""params"": {""lag1"": 1, ""lag2"": 1}}, {""term_type"": ""seasonal"", ""params"": {""use_cos"": 1}}, {""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 5, ""lag_z"": 5, ""z_idx"": 3}}, {""term_type"": ""z_prod"", ""params"": {""lag"": 6, ""z_idx1"": 4, ""z_idx2"": 2}}]}"
46,3,evolve,90f96ad5,6,7,0.6507599987089634,"{""n_lags"": 6, ""extra_terms"": [{""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 0, ""lag_z"": 5, ""z_idx"": 1}}, {""term_type"": ""z_cube"", ""params"": {""lag"": 2, ""z_idx"": 3}}, {""term_type"": ""cross_inc"", ""params"": {""lag1"": 1, ""lag2"": 1}}, {""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 0, ""lag_z"": 5, ""z_idx"": 1}}, {""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 2, ""lag_z"": 6, ""z_idx"": 3}}, {""term_type"": ""inc_pow"", ""params"": {""lag"": 2, ""power"": 2}}, {""term_type"": ""inc_diff"", ""params"": {""lag1"": 6, ""lag2"": 6}}]}"
47,0,evolve,f5012a06,6,4,0.6345037613064051,"{""n_lags"": 6, ""extra_terms"": [{""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 0, ""lag_z"": 5, ""z_idx"": 1}}, {""term_type"": ""seasonal"", ""params"": {""use_cos"": 1}}, {""term_type"": ""cross_inc"", ""params"": {""lag1"": 1, ""lag2"": 1}}, {""term_type"": ""seasonal"", ""params"": {""use_cos"": 0}}]}"
47,1,evolve,e12dbc4c,6,7,0.6507599987089634,"{""n_lags"": 6, ""extra_terms"": [{""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 0, ""lag_z"": 5, ""z_idx"": 1}}, {""term_type"": ""z_cube"", ""params"": {""lag"": 2, ""z_idx"": 3}}, {""term_type"": ""cross_inc"", ""params"": {""lag1"": 1, ""lag2"": 1}}, {""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 0, ""lag_z"": 5, ""z_idx"": 1}}, {""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 2, ""lag_z"": 6, ""z_idx"": 3}}, {""term_type"": ""z_cube"", ""params"": {""lag"": 2, ""z_idx"": 3}}, {""term_type"": ""cross_inc"", ""params"": {""lag1"": 2, ""lag2"": 1}}]}"
47,2,evolve,b937af74,6,6,0.6504735480993986,"{""n_lags"": 6, ""extra_terms"": [{""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 0, ""lag_z"": 5, ""z_idx"": 1}}, {""term_type"": ""seasonal"", ""params"": {""use_cos"": 1}}, {""term_type"": ""cross_inc"", ""params"": {""lag1"": 1, ""lag2"": 1}}, {""term_type"": ""seasonal"", ""params"": {""use_cos"": 1}}, {""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 5, ""lag_z"": 5, ""z_idx"": 3}}, {""term_type"": ""z_prod"", ""params"": {""lag"": 0, ""z_idx1"": 2, ""z_idx2"": 3}}]}"
47,3,evolve,a6554f5b,6,5,0.6507600005716085,"{""n_lags"": 6, ""extra_terms"": [{""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 0, ""lag_z"": 5, ""z_idx"": 1}}, {""term_type"": ""z_cube"", ""params"": {""lag"": 2, ""z_idx"": 3}}, {""term_type"": ""cross_inc"", ""params"": {""lag1"": 1, ""lag2"": 1}}, {""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 0, ""lag_z"": 6, ""z_idx"": 1}}, {""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 2, ""lag_z"": 6, ""z_idx"": 3}}]}"
48,0,evolve,d6ac3692,6,4,0.6366228889673948,"{""n_lags"": 6, ""extra_terms"": [{""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 0, ""lag_z"": 5, ""z_idx"": 0}}, {""term_type"": ""seasonal"", ""params"": {""use_cos"": 1}}, {""term_type"": ""cross_inc"", ""params"": {""lag1"": 1, ""lag2"": 1}}, {""term_type"": ""seasonal"", ""params"": {""use_cos"": 1}}]}"
48,1,evolve,5c6e42af,5,7,0.6481092870235443,"{""n_lags"": 5, ""extra_terms"": [{""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 0, ""lag_z"": 5, ""z_idx"": 1}}, {""term_type"": ""z_cube"", ""params"": {""lag"": 2, ""z_idx"": 3}}, {""term_type"": ""cross_inc"", ""params"": {""lag1"": 1, ""lag2"": 1}}, {""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 0, ""lag_z"": 5, ""z_idx"": 1}}, {""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 2, ""lag_z"": 6, ""z_idx"": 3}}, {""term_type"": ""z_cube"", ""params"": {""lag"": 2, ""z_idx"": 3}}, {""term_type"": ""cross_inc"", ""params"": {""lag1"": 2, ""lag2"": 1}}]}"
48,2,evolve,5fea4007,6,5,0.6345754489302635,"{""n_lags"": 6, ""extra_terms"": [{""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 0, ""lag_z"": 5, ""z_idx"": 1}}, {""term_type"": ""seasonal"", ""params"": {""use_cos"": 0}}, {""term_type"": ""cross_inc"", ""params"": {""lag1"": 1, ""lag2"": 1}}, {""term_type"": ""seasonal"", ""params"": {""use_cos"": 1}}, {""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 5, ""lag_z"": 5, ""z_idx"": 3}}]}"
48,3,evolve,1a6990fc,7,6,0.6339174173772335,"{""n_lags"": 7, ""extra_terms"": [{""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 0, ""lag_z"": 5, ""z_idx"": 1}}, {""term_type"": ""seasonal"", ""params"": {""use_cos"": 1}}, {""term_type"": ""cross_inc"", ""params"": {""lag1"": 1, ""lag2"": 1}}, {""term_type"": ""seasonal"", ""params"": {""use_cos"": 1}}, {""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 0, ""lag_z"": 5, ""z_idx"": 1}}, {""term_type"": ""cross_inc"", ""params"": {""lag1"": 1, ""lag2"": 1}}]}"
49,0,evolve,17f9064a,6,5,0.6491872295737267,"{""n_lags"": 6, ""extra_terms"": [{""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 0, ""lag_z"": 5, ""z_idx"": 1}}, {""term_type"": ""z_cube"", ""params"": {""lag"": 2, ""z_idx"": 3}}, {""term_type"": ""cross_inc"", ""params"": {""lag1"": 1, ""lag2"": 1}}, {""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 0, ""lag_z"": 5, ""z_idx"": 1}}, {""term_type"": ""cross_inc"", ""params"": {""lag1"": 4, ""lag2"": 2}}]}"
49,1,evolve,317483e3,5,7,0.6481092870235443,"{""n_lags"": 5, ""extra_terms"": [{""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 0, ""lag_z"": 5, ""z_idx"": 1}}, {""term_type"": ""z_cube"", ""params"": {""lag"": 2, ""z_idx"": 3}}, {""term_type"": ""cross_inc"", ""params"": {""lag1"": 1, ""lag2"": 1}}, {""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 0, ""lag_z"": 5, ""z_idx"": 1}}, {""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 2, ""lag_z"": 6, ""z_idx"": 3}}, {""term_type"": ""z_cube"", ""params"": {""lag"": 2, ""z_idx"": 3}}, {""term_type"": ""cross_inc"", ""params"": {""lag1"": 2, ""lag2"": 1}}]}"
49,2,evolve,6b5fd85f,5,6,0.6498206183314323,"{""n_lags"": 5, ""extra_terms"": [{""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 0, ""lag_z"": 5, ""z_idx"": 1}}, {""term_type"": ""seasonal"", ""params"": {""use_cos"": 1}}, {""term_type"": ""cross_inc"", ""params"": {""lag1"": 1, ""lag2"": 1}}, {""term_type"": ""seasonal"", ""params"": {""use_cos"": 1}}, {""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 0, ""lag_z"": 5, ""z_idx"": 1}}, {""term_type"": ""z_sq"", ""params"": {""lag"": 2, ""z_idx"": 3}}]}"
49,3,evolve,6efd9da0,6,5,0.6507600005716085,"{""n_lags"": 6, ""extra_terms"": [{""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 0, ""lag_z"": 5, ""z_idx"": 1}}, {""term_type"": ""z_cube"", ""params"": {""lag"": 2, ""z_idx"": 3}}, {""term_type"": ""cross_inc"", ""params"": {""lag1"": 1, ""lag2"": 1}}, {""term_type"": ""z_sq"", ""params"": {""lag"": 0, ""z_idx"": 1}}, {""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 2, ""lag_z"": 6, ""z_idx"": 3}}]}"
50,0,evolve,05b89db4,6,4,0.6535501834005117,"{""n_lags"": 6, ""extra_terms"": [{""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 0, ""lag_z"": 5, ""z_idx"": 1}}, {""term_type"": ""seasonal"", ""params"": {""use_cos"": 1}}, {""term_type"": ""cross_inc"", ""params"": {""lag1"": 1, ""lag2"": 1}}, {""term_type"": ""seasonal"", ""params"": {""use_cos"": 1}}]}"
50,1,evolve,93ddb96e,6,4,0.5171782691031694,"{""n_lags"": 6, ""extra_terms"": [{""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 0, ""lag_z"": 5, ""z_idx"": 1}}, {""term_type"": ""inc_diff"", ""params"": {""lag1"": 4, ""lag2"": 1}}, {""term_type"": ""cross_inc"", ""params"": {""lag1"": 1, ""lag2"": 1}}, {""term_type"": ""seasonal"", ""params"": {""use_cos"": 1}}]}"
50,2,evolve,e780360e,6,5,0.6423285380005836,"{""n_lags"": 6, ""extra_terms"": [{""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 0, ""lag_z"": 5, ""z_idx"": 1}}, {""term_type"": ""seasonal"", ""params"": {""use_cos"": 1}}, {""term_type"": ""cross_inc"", ""params"": {""lag1"": 1, ""lag2"": 2}}, {""term_type"": ""seasonal"", ""params"": {""use_cos"": 1}}, {""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 5, ""lag_z"": 5, ""z_idx"": 3}}]}"
50,3,evolve,5e3dce13,6,7,0.6338317599147558,"{""n_lags"": 6, ""extra_terms"": [{""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 0, ""lag_z"": 5, ""z_idx"": 1}}, {""term_type"": ""seasonal"", ""params"": {""use_cos"": 1}}, {""term_type"": ""cross_inc"", ""params"": {""lag1"": 1, ""lag2"": 1}}, {""term_type"": ""seasonal"", ""params"": {""use_cos"": 1}}, {""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 0, ""lag_z"": 5, ""z_idx"": 1}}, {""term_type"": ""cross_inc"", ""params"": {""lag1"": 1, ""lag2"": 1}}, {""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 1, ""lag_z"": 2, ""z_idx"": 5}}]}"
51,0,evolve,cbe45a08,5,5,0.6498148199170828,"{""n_lags"": 5, ""extra_terms"": [{""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 0, ""lag_z"": 5, ""z_idx"": 1}}, {""term_type"": ""seasonal"", ""params"": {""use_cos"": 1}}, {""term_type"": ""cross_inc"", ""params"": {""lag1"": 1, ""lag2"": 1}}, {""term_type"": ""seasonal"", ""params"": {""use_cos"": 1}}, {""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 5, ""lag_z"": 5, ""z_idx"": 3}}]}"
51,1,evolve,547652f1,5,4,0.6231220364570618,"{""n_lags"": 5, ""extra_terms"": [{""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 0, ""lag_z"": 5, ""z_idx"": 0}}, {""term_type"": ""seasonal"", ""params"": {""use_cos"": 1}}, {""term_type"": ""cross_inc"", ""params"": {""lag1"": 1, ""lag2"": 1}}, {""term_type"": ""seasonal"", ""params"": {""use_cos"": 1}}]}"
51,2,evolve,5a327215,8,6,0.6325477473437786,"{""n_lags"": 8, ""extra_terms"": [{""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 0, ""lag_z"": 5, ""z_idx"": 1}}, {""term_type"": ""seasonal"", ""params"": {""use_cos"": 1}}, {""term_type"": ""cross_inc"", ""params"": {""lag1"": 1, ""lag2"": 1}}, {""term_type"": ""seasonal"", ""params"": {""use_cos"": 1}}, {""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 0, ""lag_z"": 5, ""z_idx"": 1}}, {""term_type"": ""z_sq"", ""params"": {""lag"": 2, ""z_idx"": 3}}]}"
51,3,evolve,07c6d0b7,6,6,0.6538158357143402,"{""n_lags"": 6, ""extra_terms"": [{""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 0, ""lag_z"": 5, ""z_idx"": 1}}, {""term_type"": ""seasonal"", ""params"": {""use_cos"": 1}}, {""term_type"": ""cross_inc"", ""params"": {""lag1"": 1, ""lag2"": 1}}, {""term_type"": ""seasonal"", ""params"": {""use_cos"": 1}}, {""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 5, ""lag_z"": 5, ""z_idx"": 3}}, {""term_type"": ""cross_inc"", ""params"": {""lag1"": 1, ""lag2"": 1}}]}"
52,0,evolve,612fd000,6,4,0.6339817121624947,"{""n_lags"": 6, ""extra_terms"": [{""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 0, ""lag_z"": 5, ""z_idx"": 4}}, {""term_type"": ""seasonal"", ""params"": {""use_cos"": 1}}, {""term_type"": ""cross_inc"", ""params"": {""lag1"": 1, ""lag2"": 1}}, {""term_type"": ""seasonal"", ""params"": {""use_cos"": 1}}]}"
52,1,evolve,092a3892,6,4,0.6345037613064051,"{""n_lags"": 6, ""extra_terms"": [{""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 0, ""lag_z"": 5, ""z_idx"": 1}}, {""term_type"": ""seasonal"", ""params"": {""use_cos"": 1}}, {""term_type"": ""cross_inc"", ""params"": {""lag1"": 1, ""lag2"": 1}}, {""term_type"": ""seasonal"", ""params"": {""use_cos"": 0}}]}"
52,2,evolve,4e871fd2,6,4,0.6345037613064051,"{""n_lags"": 6, ""extra_terms"": [{""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 0, ""lag_z"": 5, ""z_idx"": 1}}, {""term_type"": ""seasonal"", ""params"": {""use_cos"": 1}}, {""term_type"": ""cross_inc"", ""params"": {""lag1"": 1, ""lag2"": 1}}, {""term_type"": ""seasonal"", ""params"": {""use_cos"": 0}}]}"
52,3,evolve,98b76a70,6,6,0.6538829524070024,"{""n_lags"": 6, ""extra_terms"": [{""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 0, ""lag_z"": 5, ""z_idx"": 1}}, {""term_type"": ""seasonal"", ""params"": {""use_cos"": 1}}, {""term_type"": ""cross_inc"", ""params"": {""lag1"": 1, ""lag2"": 1}}, {""term_type"": ""seasonal"", ""params"": {""use_cos"": 1}}, {""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 5, ""lag_z"": 5, ""z_idx"": 3}}, {""term_type"": ""cross_inc"", ""params"": {""lag1"": 2, ""lag2"": 6}}]}"
53,0,evolve,795e026c,4,5,0.6363500524312258,"{""n_lags"": 4, ""extra_terms"": [{""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 0, ""lag_z"": 5, ""z_idx"": 1}}, {""term_type"": ""seasonal"", ""params"": {""use_cos"": 1}}, {""term_type"": ""cross_inc"", ""params"": {""lag1"": 1, ""lag2"": 1}}, {""term_type"": ""seasonal"", ""params"": {""use_cos"": 1}}, {""term_type"": ""seasonal"", ""params"": {""use_cos"": 0}}]}"
53,1,evolve,bfd9f79c,6,5,0.6349375564604998,"{""n_lags"": 6, ""extra_terms"": [{""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 0, ""lag_z"": 5, ""z_idx"": 1}}, {""term_type"": ""seasonal"", ""params"": {""use_cos"": 0}}, {""term_type"": ""cross_inc"", ""params"": {""lag1"": 1, ""lag2"": 1}}, {""term_type"": ""seasonal"", ""params"": {""use_cos"": 1}}, {""term_type"": ""z_cube"", ""params"": {""lag"": 6, ""z_idx"": 4}}]}"
53,2,evolve,d86cd775,6,7,0.6535501759499311,"{""n_lags"": 6, ""extra_terms"": [{""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 0, ""lag_z"": 5, ""z_idx"": 1}}, {""term_type"": ""seasonal"", ""params"": {""use_cos"": 1}}, {""term_type"": ""cross_inc"", ""params"": {""lag1"": 1, ""lag2"": 1}}, {""term_type"": ""seasonal"", ""params"": {""use_cos"": 1}}, {""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 0, ""lag_z"": 5, ""z_idx"": 1}}, {""term_type"": ""seasonal"", ""params"": {""use_cos"": 1}}, {""term_type"": ""cross_inc"", ""params"": {""lag1"": 1, ""lag2"": 1}}]}"
53,3,evolve,2f669279,4,4,0.6443455256521702,"{""n_lags"": 4, ""extra_terms"": [{""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 0, ""lag_z"": 5, ""z_idx"": 1}}, {""term_type"": ""seasonal"", ""params"": {""use_cos"": 1}}, {""term_type"": ""cross_inc"", ""params"": {""lag1"": 1, ""lag2"": 1}}, {""term_type"": ""seasonal"", ""params"": {""use_cos"": 1}}]}"
54,0,evolve,ed219b70,6,4,0.6404171474277973,"{""n_lags"": 6, ""extra_terms"": [{""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 0, ""lag_z"": 5, ""z_idx"": 1}}, {""term_type"": ""seasonal"", ""params"": {""use_cos"": 1}}, {""term_type"": ""inc_pow"", ""params"": {""lag"": 6, ""power"": 2}}, {""term_type"": ""seasonal"", ""params"": {""use_cos"": 1}}]}"
54,1,evolve,1d102672,6,4,0.6466937437653542,"{""n_lags"": 6, ""extra_terms"": [{""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 0, ""lag_z"": 5, ""z_idx"": 1}}, {""term_type"": ""seasonal"", ""params"": {""use_cos"": 1}}, {""term_type"": ""inc_pow"", ""params"": {""lag"": 3, ""power"": 2}}, {""term_type"": ""seasonal"", ""params"": {""use_cos"": 1}}]}"
54,2,evolve,29bf417e,6,6,0.6349375527352095,"{""n_lags"": 6, ""extra_terms"": [{""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 0, ""lag_z"": 5, ""z_idx"": 1}}, {""term_type"": ""seasonal"", ""params"": {""use_cos"": 1}}, {""term_type"": ""cross_inc"", ""params"": {""lag1"": 1, ""lag2"": 1}}, {""term_type"": ""seasonal"", ""params"": {""use_cos"": 0}}, {""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 0, ""lag_z"": 5, ""z_idx"": 1}}, {""term_type"": ""z_sq"", ""params"": {""lag"": 2, ""z_idx"": 3}}]}"
54,3,evolve,968840b8,6,7,0.6500759869813919,"{""n_lags"": 6, ""extra_terms"": [{""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 0, ""lag_z"": 5, ""z_idx"": 1}}, {""term_type"": ""seasonal"", ""params"": {""use_cos"": 1}}, {""term_type"": ""cross_inc"", ""params"": {""lag1"": 1, ""lag2"": 1}}, {""term_type"": ""seasonal"", ""params"": {""use_cos"": 1}}, {""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 5, ""lag_z"": 5, ""z_idx"": 3}}, {""term_type"": ""cross_inc"", ""params"": {""lag1"": 2, ""lag2"": 6}}, {""term_type"": ""seasonal"", ""params"": {""use_cos"": 1}}]}"
55,0,evolve,0e167a5a,5,5,0.651053274050355,"{""n_lags"": 5, ""extra_terms"": [{""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 0, ""lag_z"": 5, ""z_idx"": 1}}, {""term_type"": ""seasonal"", ""params"": {""use_cos"": 1}}, {""term_type"": ""cross_inc"", ""params"": {""lag1"": 1, ""lag2"": 1}}, {""term_type"": ""seasonal"", ""params"": {""use_cos"": 1}}, {""term_type"": ""seasonal"", ""params"": {""use_cos"": 1}}]}"
55,1,evolve,efb766c2,5,4,0.6498447190970182,"{""n_lags"": 5, ""extra_terms"": [{""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 0, ""lag_z"": 5, ""z_idx"": 1}}, {""term_type"": ""seasonal"", ""params"": {""use_cos"": 1}}, {""term_type"": ""cross_inc"", ""params"": {""lag1"": 1, ""lag2"": 1}}, {""term_type"": ""seasonal"", ""params"": {""use_cos"": 1}}]}"
55,2,evolve,229aebf7,6,4,0.6345037613064051,"{""n_lags"": 6, ""extra_terms"": [{""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 0, ""lag_z"": 5, ""z_idx"": 1}}, {""term_type"": ""seasonal"", ""params"": {""use_cos"": 1}}, {""term_type"": ""cross_inc"", ""params"": {""lag1"": 1, ""lag2"": 1}}, {""term_type"": ""seasonal"", ""params"": {""use_cos"": 0}}]}"
55,3,evolve,f57ba1d4,6,5,0.6537370104342699,"{""n_lags"": 6, ""extra_terms"": [{""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 0, ""lag_z"": 5, ""z_idx"": 1}}, {""term_type"": ""seasonal"", ""params"": {""use_cos"": 1}}, {""term_type"": ""cross_inc"", ""params"": {""lag1"": 1, ""lag2"": 1}}, {""term_type"": ""seasonal"", ""params"": {""use_cos"": 1}}, {""term_type"": ""cross_inc"", ""params"": {""lag1"": 2, ""lag2"": 6}}]}"
56,0,evolve,a6f02985,6,5,0.6537370104342699,"{""n_lags"": 6, ""extra_terms"": [{""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 0, ""lag_z"": 5, ""z_idx"": 1}}, {""term_type"": ""seasonal"", ""params"": {""use_cos"": 1}}, {""term_type"": ""cross_inc"", ""params"": {""lag1"": 1, ""lag2"": 1}}, {""term_type"": ""seasonal"", ""params"": {""use_cos"": 1}}, {""term_type"": ""z_sq"", ""params"": {""lag"": 5, ""z_idx"": 0}}]}"
56,1,evolve,9d5e9adf,6,7,0.6537370029836893,"{""n_lags"": 6, ""extra_terms"": [{""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 0, ""lag_z"": 5, ""z_idx"": 1}}, {""term_type"": ""seasonal"", ""params"": {""use_cos"": 1}}, {""term_type"": ""cross_inc"", ""params"": {""lag1"": 1, ""lag2"": 1}}, {""term_type"": ""seasonal"", ""params"": {""use_cos"": 1}}, {""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 0, ""lag_z"": 5, ""z_idx"": 1}}, {""term_type"": ""cross_inc"", ""params"": {""lag1"": 1, ""lag2"": 1}}, {""term_type"": ""cross_inc"", ""params"": {""lag1"": 2, ""lag2"": 6}}]}"
56,2,evolve,5523842d,6,5,0.6345754526555538,"{""n_lags"": 6, ""extra_terms"": [{""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 0, ""lag_z"": 5, ""z_idx"": 1}}, {""term_type"": ""seasonal"", ""params"": {""use_cos"": 1}}, {""term_type"": ""cross_inc"", ""params"": {""lag1"": 1, ""lag2"": 1}}, {""term_type"": ""seasonal"", ""params"": {""use_cos"": 0}}, {""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 5, ""lag_z"": 5, ""z_idx"": 3}}]}"
56,3,evolve,e1a4a0c7,6,5,0.6345754526555538,"{""n_lags"": 6, ""extra_terms"": [{""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 0, ""lag_z"": 5, ""z_idx"": 1}}, {""term_type"": ""seasonal"", ""params"": {""use_cos"": 1}}, {""term_type"": ""cross_inc"", ""params"": {""lag1"": 1, ""lag2"": 1}}, {""term_type"": ""seasonal"", ""params"": {""use_cos"": 0}}, {""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 5, ""lag_z"": 5, ""z_idx"": 3}}]}"
57,0,evolve,45f06584,8,5,0.6324156280606985,"{""n_lags"": 8, ""extra_terms"": [{""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 0, ""lag_z"": 5, ""z_idx"": 1}}, {""term_type"": ""seasonal"", ""params"": {""use_cos"": 1}}, {""term_type"": ""cross_inc"", ""params"": {""lag1"": 1, ""lag2"": 1}}, {""term_type"": ""seasonal"", ""params"": {""use_cos"": 1}}, {""term_type"": ""z_sq"", ""params"": {""lag"": 5, ""z_idx"": 0}}]}"
